Product_SKU;Product_Full_Description;Product_Gender;Product_Category;Product_Name;Product_Size;Product_Color
WH09-XL-Purple;Ariel Roll Sleeve Sweatshirt-XL-Purple;Women;Hoodies & Sweatshirts;Ariel Roll Sleeve Sweatshirt;XL;Purple
WH09-XL-Red;Ariel Roll Sleeve Sweatshirt-XL-Red;Women;Hoodies & Sweatshirts;Ariel Roll Sleeve Sweatshirt;XL;Red
WH09-XS-Green;Ariel Roll Sleeve Sweatshirt-XS-Green;Women;Hoodies & Sweatshirts;Ariel Roll Sleeve Sweatshirt;XS;Green
WH09-XS-Purple;Ariel Roll Sleeve Sweatshirt-XS-Purple;Women;Hoodies & Sweatshirts;Ariel Roll Sleeve Sweatshirt;XS;Purple
WH09-XS-Red;Ariel Roll Sleeve Sweatshirt-XS-Red;Women;Hoodies & Sweatshirts;Ariel Roll Sleeve Sweatshirt;XS;Red
WH10-S-Pink;Helena Hooded Fleece-S-Pink;Women;Hoodies & Sweatshirts;Helena Hooded Fleece;S;Pink
WH10-L-Blue;Helena Hooded Fleece-L-Blue;Women;Hoodies & Sweatshirts;Helena Hooded Fleece;L;Blue
WH10-L-Gray;Helena Hooded Fleece-L-Gray;Women;Hoodies & Sweatshirts;Helena Hooded Fleece;L;Gray
WH10-L-Yellow;Helena Hooded Fleece-L-Yellow;Women;Hoodies & Sweatshirts;Helena Hooded Fleece;L;Yellow
WH10-M-Blue;Helena Hooded Fleece-M-Blue;Women;Hoodies & Sweatshirts;Helena Hooded Fleece;M;Blue
WH10-M-Gray;Helena Hooded Fleece-M-Gray;Women;Hoodies & Sweatshirts;Helena Hooded Fleece;M;Gray
WH10-M-Yellow;Helena Hooded Fleece-M-Yellow;Women;Hoodies & Sweatshirts;Helena Hooded Fleece;M;Yellow
WH10-S-Blue;Helena Hooded Fleece-S-Blue;Women;Hoodies & Sweatshirts;Helena Hooded Fleece;S;Blue
WH10-S-Gray;Helena Hooded Fleece-S-Gray;Women;Hoodies & Sweatshirts;Helena Hooded Fleece;S;Gray
WH10-S-Yellow;Helena Hooded Fleece-S-Yellow;Women;Hoodies & Sweatshirts;Helena Hooded Fleece;S;Yellow
WH10-XL-Blue;Helena Hooded Fleece-XL-Blue;Women;Hoodies & Sweatshirts;Helena Hooded Fleece;XL;Blue
WH10-XL-Gray;Helena Hooded Fleece-XL-Gray;Women;Hoodies & Sweatshirts;Helena Hooded Fleece;XL;Gray
WH10-XL-Yellow;Helena Hooded Fleece-XL-Yellow;Women;Hoodies & Sweatshirts;Helena Hooded Fleece;XL;Yellow
WH10-XS-Blue;Helena Hooded Fleece-XS-Blue;Women;Hoodies & Sweatshirts;Helena Hooded Fleece;XS;Blue
MSH01-32-Pink;Cobalt CoolTech Fitness Short-32-Pink;Women;Shorts;Cobalt CoolTech Fitness Short;S;Pink
MSH01-32-Black;Cobalt CoolTech Fitness Short-32-Black;Women;Shorts;Cobalt CoolTech Fitness Short;S;Black
MSH01-32-Blue;Cobalt CoolTech Fitness Short-32-Blue;Women;Shorts;Cobalt CoolTech Fitness Short;S;Blue
MSH01-32-Red;Cobalt CoolTech Fitness Short-32-Red;Women;Shorts;Cobalt CoolTech Fitness Short;S;Red
MSH01-33-Black;Cobalt CoolTech Fitness Short-33-Black;Women;Shorts;Cobalt CoolTech Fitness Short;M;Black
MSH01-33-Blue;Cobalt CoolTech Fitness Short-33-Blue;Women;Shorts;Cobalt CoolTech Fitness Short;M;Blue
MSH01-33-Red;Cobalt CoolTech Fitness Short-33-Red;Women;Shorts;Cobalt CoolTech Fitness Short;M;Red
MSH01-34-Black;Cobalt CoolTech Fitness Short-34-Black;Women;Shorts;Cobalt CoolTech Fitness Short;L;Black
MSH01-34-Blue;Cobalt CoolTech Fitness Short-34-Blue;Women;Shorts;Cobalt CoolTech Fitness Short;L;Blue
MSH01-34-Red;Cobalt CoolTech Fitness Short-34-Red;Women;Shorts;Cobalt CoolTech Fitness Short;L;Red
MSH01-36-Black;Cobalt CoolTech Fitness Short-36-Black;Women;Shorts;Cobalt CoolTech Fitness Short;XL;Black
MSH01-36-Blue;Cobalt CoolTech Fitness Short-36-Blue;Women;Shorts;Cobalt CoolTech Fitness Short;XL;Blue
MSH01-36-Red;Cobalt CoolTech Fitness Short-36-Red;Women;Shorts;Cobalt CoolTech Fitness Short;XL;Red
MSH02-32-Pink;Apollo Running Short-S-Pink;Women;Shorts;Apollo Running Short;S;Pink
MSH02-32-Black;Apollo Running Short-32-Black;Women;Shorts;Apollo Running Short;S;Black
MSH02-33-Black;Apollo Running Short-33-Black;Women;Shorts;Apollo Running Short;M;Black
