Order_ID;Order Date;Order_YearQuarter;Order_YearMonth;Retailer_ID;Product_SKU;Product_Price;Product_Cost;Order_Quantity;Sales_Amount;Cost_of_Goods_Sold;Profit;Profit_Margin
2400;13/02/2021;2021Q1;202102;715;MP09-34-Black;£49,00;£25,48;8;£392,00;£203,84; £188,16 ;48%
2401;13/02/2021;2021Q1;202102;15;MJ04-M-Black;£63,00;£27,02;31;£1953,00;£837,62; £1115,38 ;57%
2402;13/02/2021;2021Q1;202102;538;MH08-S-Pink;£31,00;£10,40;25;£775,00;£260,00; £515,00 ;66%
2403;14/02/2021;2021Q1;202102;533;MH08-L-Red;£41,00;£17,24;27;£1107,00;£465,48; £641,52 ;58%
2404;14/02/2021;2021Q1;202102;343;MJ09-XS-White;£64,00;£38,40;13;£832,00;£499,20; £332,80 ;40%
2405;15/02/2021;2021Q1;202102;628;MJ06-XS-Blue;£51,00;£19,64;31;£1581,00;£608,84; £972,16 ;61%
2406;15/02/2021;2021Q1;202102;16;WB02-L-Yellow;£21,00;£8,68;18;£378,00;£156,24; £221,76 ;59%
2407;15/02/2021;2021Q1;202102;467;MP11-34-Brown;£50,00;£13,73;11;£550,00;£151,03; £398,97 ;73%
2408;15/02/2021;2021Q1;202102;431;MH13-L-Green;£39,00;£13,57;31;£1209,00;£420,67; £788,33 ;65%
2409;16/02/2021;2021Q1;202102;543;MP12-36-Red;£33,00;£18,46;18;£594,00;£332,28; £261,72 ;44%
2410;17/02/2021;2021Q1;202102;655;MSH05-32-Gray;£41,00;£20,31;34;£1394,00;£690,54; £703,46 ;50%
2411;17/02/2021;2021Q1;202102;573;MS06-XL-Blue;£5,00;£3,79;5;£25,00;£18,95; £6,05 ;24%
2412;17/02/2021;2021Q1;202102;381;MH04-L-White;£45,00;£20,66;3;£135,00;£61,98; £73,02 ;54%
2413;17/02/2021;2021Q1;202102;288;MP08-32-Blue;£50,00;£19,72;4;£200,00;£78,88; £121,12 ;61%
2414;17/02/2021;2021Q1;202102;547;MSH08-33-Blue;£34,00;£14,89;33;£1122,00;£491,37; £630,63 ;56%
2415;18/02/2021;2021Q1;202102;322;MT11-XL-Blue;£17,00;£7,11;48;£816,00;£341,28; £474,72 ;58%
2416;18/02/2021;2021Q1;202102;531;WB04-S-Purple;£12,00;£6,48;30;£360,00;£194,40; £165,60 ;46%
2417;18/02/2021;2021Q1;202102;353;MS11-M-Blue;£25,00;£4,77;21;£525,00;£100,17; £424,83 ;81%
2418;18/02/2021;2021Q1;202102;410;MT08-S-Green;£22,00;£6,67;40;£880,00;£266,80; £613,20 ;70%
2419;18/02/2021;2021Q1;202102;507;MH12-S-Blue;£38,00;£17,44;23;£874,00;£401,12; £472,88 ;54%
2420;18/02/2021;2021Q1;202102;774;MS12-S-Blue;£12,00;£6,89;39;£468,00;£268,71; £199,29 ;43%
2421;18/02/2021;2021Q1;202102;780;MSH03-32-Pink;£45,00;£13,05;16;£720,00;£208,80; £511,20 ;71%
2422;18/02/2021;2021Q1;202102;703;WB04-S-Yellow;£28,00;£5,68;1;£28,00;£5,68; £22,32 ;80%
2423;18/02/2021;2021Q1;202102;554;MP04-32-Pink;£34,00;£16,50;36;£1224,00;£594,00; £630,00 ;51%
2424;19/02/2021;2021Q1;202102;662;MSH01-32-Pink;£42,00;£18,02;12;£504,00;£216,24; £287,76 ;57%
2425;19/02/2021;2021Q1;202102;91;MH03-L-Black;£22,00;£13,29;44;£968,00;£584,76; £383,24 ;40%
2426;19/02/2021;2021Q1;202102;57;MH07-L-Black;£31,00;£15,82;29;£899,00;£458,78; £440,22 ;49%
2427;19/02/2021;2021Q1;202102;504;MS10-XS-Black;£22,00;£6,75;38;£836,00;£256,50; £579,50 ;69%
2428;19/02/2021;2021Q1;202102;229;MJ10-XS-Black;£40,00;£26,29;11;£440,00;£289,19; £150,81 ;34%
2429;20/02/2021;2021Q1;202102;414;MS04-XS-Black;£12,00;£8,85;21;£252,00;£185,85; £66,15 ;26%
2430;20/02/2021;2021Q1;202102;429;WB04-XL-Blue;£28,00;£11,21;50;£1400,00;£560,50; £839,50 ;60%
2431;20/02/2021;2021Q1;202102;95;MSH01-36-Black;£32,00;£21,76;39;£1248,00;£848,64; £399,36 ;32%
2432;20/02/2021;2021Q1;202102;486;MH03-S-Green;£44,00;£16,40;41;£1804,00;£672,40; £1131,60 ;63%
2433;20/02/2021;2021Q1;202102;368;MH05-S-Red;£44,00;£12,34;49;£2156,00;£604,66; £1551,34 ;72%
2434;20/02/2021;2021Q1;202102;81;MS04-S-Pink;£7,00;£5,45;49;£343,00;£267,05; £75,95 ;22%
2435;20/02/2021;2021Q1;202102;501;MSH01-32-Red;£44,00;£17,41;47;£2068,00;£818,27; £1249,73 ;60%
2436;20/02/2021;2021Q1;202102;362;MH06-S-Purple;£30,00;£16,53;2;£60,00;£33,06; £26,94 ;45%
2437;20/02/2021;2021Q1;202102;272;WB04-XL-Purple;£28,00;£10,84;1;£28,00;£10,84; £17,16 ;61%
2438;20/02/2021;2021Q1;202102;502;MS03-L-Gray;£20,00;£6,26;5;£100,00;£31,30; £68,70 ;69%
2439;21/02/2021;2021Q1;202102;473;MT02-S-Red;£18,00;£11,35;41;£738,00;£465,35; £272,65 ;37%
2440;21/02/2021;2021Q1;202102;179;MH06-M-Blue;£38,00;£17,10;31;£1178,00;£530,10; £647,90 ;55%
2441;21/02/2021;2021Q1;202102;453;WB04-XL-Yellow;£27,00;£7,02;46;£1242,00;£322,92; £919,08 ;74%
2442;21/02/2021;2021Q1;202102;453;MH06-M-Purple;£37,00;£19,42;32;£1184,00;£621,44; £562,56 ;48%
2443;21/02/2021;2021Q1;202102;117;MJ01-XL-Red;£45,00;£22,18;13;£585,00;£288,34; £296,66 ;51%
2444;21/02/2021;2021Q1;202102;319;MT08-S-Green;£20,00;£6,67;37;£740,00;£246,79; £493,21 ;67%
2445;21/02/2021;2021Q1;202102;420;MT05-M-Blue;£21,00;£8,53;29;£609,00;£247,37; £361,63 ;59%
2446;22/02/2021;2021Q1;202102;584;MSH08-33-Blue;£39,00;£14,89;5;£195,00;£74,45; £120,55 ;62%
2447;22/02/2021;2021Q1;202102;131;MJ09-L-White;£63,00;£26,88;26;£1638,00;£698,88; £939,12 ;57%
2448;22/02/2021;2021Q1;202102;467;WB04-L-Blue;£17,00;£11,45;18;£306,00;£206,10; £99,90 ;33%
2449;22/02/2021;2021Q1;202102;155;MP05-32-Blue;£55,00;£32,18;36;£1980,00;£1158,48; £821,52 ;41%
2450;22/02/2021;2021Q1;202102;244;MP12-33-Blue;£44,00;£20,30;4;£176,00;£81,20; £94,80 ;54%
2451;22/02/2021;2021Q1;202102;225;WB04-XS-Blue;£25,00;£11,37;10;£250,00;£113,70; £136,30 ;55%
2452;22/02/2021;2021Q1;202102;772;MH10-M-Red;£28,00;£15,93;15;£420,00;£238,95; £181,05 ;43%
2453;23/02/2021;2021Q1;202102;60;MP11-36-Green;£31,00;£17,17;32;£992,00;£549,44; £442,56 ;45%
2454;23/02/2021;2021Q1;202102;438;WB04-S-Pink;£14,00;£8,95;19;£266,00;£170,05; £95,95 ;36%
2455;23/02/2021;2021Q1;202102;66;MP11-32-Brown;£33,00;£27,27;14;£462,00;£381,78; £80,22 ;17%
2456;23/02/2021;2021Q1;202102;483;MT02-L-Gray;£23,00;£9,76;3;£69,00;£29,28; £39,72 ;58%
2457;24/02/2021;2021Q1;202102;491;MH02-XL-Black;£24,00;£12,20;40;£960,00;£488,00; £472,00 ;49%
2458;24/02/2021;2021Q1;202102;766;MS07-S-Pink;£11,00;£4,56;3;£33,00;£13,68; £19,32 ;59%
2459;24/02/2021;2021Q1;202102;401;MJ06-XL-Purple;£45,00;£26,10;44;£1980,00;£1148,40; £831,60 ;42%
2460;24/02/2021;2021Q1;202102;36;MP04-32-Pink;£38,00;£16,50;48;£1824,00;£792,00; £1032,00 ;57%
2461;24/02/2021;2021Q1;202102;254;MSH09-33-Green;£36,00;£16,49;42;£1512,00;£692,58; £819,42 ;54%
2462;24/02/2021;2021Q1;202102;716;MJ03-S-Red;£50,00;£32,39;44;£2200,00;£1425,16; £774,84 ;35%
2463;24/02/2021;2021Q1;202102;663;MH01-XS-Orange;£27,00;£11,40;10;£270,00;£114,00; £156,00 ;58%
2464;24/02/2021;2021Q1;202102;593;MS12-L-Blue;£16,00;£9,99;18;£288,00;£179,82; £108,18 ;38%
2465;24/02/2021;2021Q1;202102;703;MH10-S-Black;£36,00;£19,80;31;£1116,00;£613,80; £502,20 ;45%
2466;24/02/2021;2021Q1;202102;35;MJ03-S-Pink;£60,00;£37,20;43;£2580,00;£1599,60; £980,40 ;38%
2467;24/02/2021;2021Q1;202102;375;MSH02-36-Black;£28,00;£10,98;34;£952,00;£373,32; £578,68 ;61%
2468;24/02/2021;2021Q1;202102;287;MJ06-XL-Green;£47,00;£23,78;21;£987,00;£499,38; £487,62 ;49%
2469;24/02/2021;2021Q1;202102;11;MT02-L-Gray;£17,00;£9,76;26;£442,00;£253,76; £188,24 ;43%
2470;24/02/2021;2021Q1;202102;421;MSH08-32-Blue;£34,00;£16,66;30;£1020,00;£499,80; £520,20 ;51%
2471;25/02/2021;2021Q1;202102;658;MH13-M-Blue;£42,00;£25,43;35;£1470,00;£890,05; £579,95 ;39%
2472;25/02/2021;2021Q1;202102;658;MH08-S-Purple;£40,00;£12,85;27;£1080,00;£346,95; £733,05 ;68%
2473;25/02/2021;2021Q1;202102;745;WB04-XS-Purple;£12,00;£7,92;19;£228,00;£150,48; £77,52 ;34%
2474;25/02/2021;2021Q1;202102;308;MS02-XL-Black;£14,00;£6,72;31;£434,00;£208,32; £225,68 ;52%
2475;25/02/2021;2021Q1;202102;308;MSH07-34-Black;£30,00;£15,34;2;£60,00;£30,68; £29,32 ;49%
2476;25/02/2021;2021Q1;202102;51;MS04-L-Red;£11,00;£6,73;9;£99,00;£60,57; £38,43 ;39%
2477;25/02/2021;2021Q1;202102;579;WB04-XS-Blue;£21,00;£11,37;30;£630,00;£341,10; £288,90 ;46%
2478;25/02/2021;2021Q1;202102;380;MP08-36-Green;£34,00;£20,57;8;£272,00;£164,56; £107,44 ;40%
2479;25/02/2021;2021Q1;202102;4;MP10-34-Green;£32,00;£19,71;31;£992,00;£611,01; £380,99 ;38%
2480;25/02/2021;2021Q1;202102;620;WB04-XL-Purple;£30,00;£10,84;40;£1200,00;£433,60; £766,40 ;64%
2481;25/02/2021;2021Q1;202102;624;WB04-XS-Yellow;£15,00;£4,05;24;£360,00;£97,20; £262,80 ;73%
2482;25/02/2021;2021Q1;202102;406;WB05-S-Pink;£30,00;£9,35;8;£240,00;£74,80; £165,20 ;69%
2483;25/02/2021;2021Q1;202102;217;MSH04-34-Gray;£30,00;£13,55;33;£990,00;£447,15; £542,85 ;55%
2484;25/02/2021;2021Q1;202102;509;MJ02-M-Orange;£61,00;£36,60;15;£915,00;£549,00; £366,00 ;40%
2485;25/02/2021;2021Q1;202102;609;MH04-M-Yellow;£23,00;£14,03;48;£1104,00;£673,44; £430,56 ;39%
2486;25/02/2021;2021Q1;202102;351;MT11-M-Blue;£24,00;£10,08;9;£216,00;£90,72; £125,28 ;58%
2487;25/02/2021;2021Q1;202102;78;MSH07-34-Black;£30,00;£15,34;3;£90,00;£46,02; £43,98 ;49%
2488;26/02/2021;2021Q1;202102;38;MP08-33-Blue;£48,00;£32,16;14;£672,00;£450,24; £221,76 ;33%
2489;26/02/2021;2021Q1;202102;273;MH05-S-Red;£29,00;£12,34;33;£957,00;£407,22; £549,78 ;57%
2490;27/02/2021;2021Q1;202102;324;MS08-XS-Blue;£23,00;£9,60;7;£161,00;£67,20; £93,80 ;58%
2491;27/02/2021;2021Q1;202102;526;MH04-S-Yellow;£45,00;£17,81;18;£810,00;£320,58; £489,42 ;60%
2492;27/02/2021;2021Q1;202102;679;MH13-XL-Green;£43,00;£17,86;31;£1333,00;£553,66; £779,34 ;58%
2493;27/02/2021;2021Q1;202102;175;MT03-L-Red;£19,00;£8,51;9;£171,00;£76,59; £94,41 ;55%
2494;27/02/2021;2021Q1;202102;159;MT05-M-Blue;£17,00;£8,53;8;£136,00;£68,24; £67,76 ;50%
2495;28/02/2021;2021Q1;202102;544;MJ08-M-Gray;£56,00;£22,82;35;£1960,00;£798,70; £1161,30 ;59%
2496;28/02/2021;2021Q1;202102;766;MSH08-36-Green;£28,00;£12,10;10;£280,00;£121,00; £159,00 ;57%
2497;28/02/2021;2021Q1;202102;21;MH13-S-Green;£36,00;£13,67;32;£1152,00;£437,44; £714,56 ;62%
2498;28/02/2021;2021Q1;202102;7;WB05-L-Black;£13,00;£8,40;6;£78,00;£50,40; £27,60 ;35%
2499;28/02/2021;2021Q1;202102;657;MS01-L-Yellow;£12,00;£6,48;20;£240,00;£129,60; £110,40 ;46%
2500;28/02/2021;2021Q1;202102;158;MH07-M-Black;£22,00;£11,44;36;£792,00;£411,84; £380,16 ;48%
2501;28/02/2021;2021Q1;202102;296;MT11-M-Blue;£22,00;£10,08;13;£286,00;£131,04; £154,96 ;54%
2502;28/02/2021;2021Q1;202102;755;MJ09-XL-White;£46,00;£26,68;21;£966,00;£560,28; £405,72 ;42%
2503;28/02/2021;2021Q1;202102;616;MH05-L-White;£34,00;£13,94;29;£986,00;£404,26; £581,74 ;59%
2504;28/02/2021;2021Q1;202102;105;WB05-L-Orange;£18,00;£10,27;3;£54,00;£30,81; £23,19 ;43%
2505;01/03/2021;2021Q1;202103;253;MH03-XL-Green;£42,00;£12,44;2;£84,00;£24,88; £59,12 ;70%
2506;01/03/2021;2021Q1;202103;503;WB05-L-Purple;£10,00;£2,80;39;£390,00;£109,20; £280,80 ;72%
2507;01/03/2021;2021Q1;202103;192;WB05-M-Black;£18,00;£12,55;15;£270,00;£188,25; £81,75 ;30%
2508;01/03/2021;2021Q1;202103;714;MP11-33-Green;£49,00;£20,63;26;£1274,00;£536,38; £737,62 ;58%
2509;01/03/2021;2021Q1;202103;424;WB05-M-Orange;£20,00;£13,98;43;£860,00;£601,14; £258,86 ;30%
2510;01/03/2021;2021Q1;202103;711;WB05-M-Purple;£22,00;£13,16;23;£506,00;£302,68; £203,32 ;40%
2511;01/03/2021;2021Q1;202103;372;MH01-M-Gray;£21,00;£8,82;29;£609,00;£255,78; £353,22 ;58%
2512;01/03/2021;2021Q1;202103;108;MJ11-XS-Red;£43,00;£20,21;46;£1978,00;£929,66; £1048,34 ;53%
2513;02/03/2021;2021Q1;202103;493;MH02-XS-Black;£20,00;£9,20;35;£700,00;£322,00; £378,00 ;54%
2514;02/03/2021;2021Q1;202103;145;MH05-M-White;£40,00;£17,67;20;£800,00;£353,40; £446,60 ;56%
2515;02/03/2021;2021Q1;202103;538;WB05-S-Black;£20,00;£6,60;15;£300,00;£99,00; £201,00 ;67%
2516;03/03/2021;2021Q1;202103;688;MJ09-M-Yellow;£44,00;£17,20;1;£44,00;£17,20; £26,80 ;61%
2517;03/03/2021;2021Q1;202103;280;WB01-L-Black;£22,00;£9,21;15;£330,00;£138,15; £191,85 ;58%
2518;03/03/2021;2021Q1;202103;495;MT08-XS-Green;£16,00;£10,49;27;£432,00;£283,23; £148,77 ;34%
2519;03/03/2021;2021Q1;202103;499;WB05-S-Orange;£12,00;£9,43;47;£564,00;£443,21; £120,79 ;21%
2520;03/03/2021;2021Q1;202103;469;MH02-M-Red;£30,00;£17,73;32;£960,00;£567,36; £392,64 ;41%
2521;03/03/2021;2021Q1;202103;649;WB05-S-Purple;£16,00;£6,80;16;£256,00;£108,80; £147,20 ;58%
2522;04/03/2021;2021Q1;202103;76;MSH08-36-Blue;£31,00;£16,66;2;£62,00;£33,32; £28,68 ;46%
2523;05/03/2021;2021Q1;202103;144;MT02-XS-White;£16,00;£7,84;28;£448,00;£219,52; £228,48 ;51%
2524;05/03/2021;2021Q1;202103;658;MT01-M-Gray;£20,00;£8,00;37;£740,00;£296,00; £444,00 ;60%
2525;05/03/2021;2021Q1;202103;249;MS05-S-Purple;£6,00;£6,26;46;£276,00;£287,96;-£11,96 ;-4%
2526;05/03/2021;2021Q1;202103;353;MS11-L-Green;£6,00;£3,18;6;£36,00;£19,08; £16,92 ;47%
2527;05/03/2021;2021Q1;202103;433;MS06-XL-Green;£23,00;£6,61;37;£851,00;£244,57; £606,43 ;71%
2528;05/03/2021;2021Q1;202103;630;MS02-XL-Blue;£22,00;£6,04;45;£990,00;£271,80; £718,20 ;73%
2529;05/03/2021;2021Q1;202103;607;MP10-33-Blue;£40,00;£26,76;1;£40,00;£26,76; £13,24 ;33%
2530;05/03/2021;2021Q1;202103;38;MJ11-XS-Green;£50,00;£25,44;8;£400,00;£203,52; £196,48 ;49%
2531;05/03/2021;2021Q1;202103;483;WB05-XL-Black;£28,00;£6,75;43;£1204,00;£290,25; £913,75 ;76%
2532;05/03/2021;2021Q1;202103;375;MP11-32-Pink;£40,00;£16,96;6;£240,00;£101,76; £138,24 ;58%
2533;05/03/2021;2021Q1;202103;383;MS09-S-Black;£10,00;£4,00;16;£160,00;£64,00; £96,00 ;60%
2534;05/03/2021;2021Q1;202103;547;MT05-S-Pink;£21,00;£9,26;20;£420,00;£185,20; £234,80 ;56%
2535;05/03/2021;2021Q1;202103;159;WB05-XL-Orange;£21,00;£9,50;36;£756,00;£342,00; £414,00 ;55%
2536;05/03/2021;2021Q1;202103;371;MSH10-36-Green;£36,00;£13,19;42;£1512,00;£553,98; £958,02 ;63%
2537;06/03/2021;2021Q1;202103;289;MH03-L-Blue;£41,00;£18,86;50;£2050,00;£943,00; £1107,00 ;54%
2538;06/03/2021;2021Q1;202103;276;MSH08-36-Blue;£43,00;£16,66;22;£946,00;£366,52; £579,48 ;61%
2539;06/03/2021;2021Q1;202103;101;MS10-S-Black;£19,00;£7,14;37;£703,00;£264,18; £438,82 ;62%
2540;06/03/2021;2021Q1;202103;765;MJ10-L-Black;£42,00;£21,71;40;£1680,00;£868,40; £811,60 ;48%
2541;06/03/2021;2021Q1;202103;202;MS11-S-Pink;£14,00;£9,10;20;£280,00;£182,00; £98,00 ;35%
2542;06/03/2021;2021Q1;202103;264;MS11-XS-Yellow;£11,00;£8,41;8;£88,00;£67,28; £20,72 ;24%
2543;06/03/2021;2021Q1;202103;407;MH11-XL-Orange;£20,00;£8,73;2;£40,00;£17,46; £22,54 ;56%
2544;06/03/2021;2021Q1;202103;319;MH08-S-Pink;£44,00;£10,40;35;£1540,00;£364,00; £1176,00 ;76%
2545;07/03/2021;2021Q1;202103;544;MH03-L-Black;£41,00;£13,29;22;£902,00;£292,38; £609,62 ;68%
2546;07/03/2021;2021Q1;202103;62;MS03-XL-Green;£17,00;£6,23;16;£272,00;£99,68; £172,32 ;63%
2547;07/03/2021;2021Q1;202103;766;MS11-M-Yellow;£7,00;£4,34;38;£266,00;£164,92; £101,08 ;38%
2548;07/03/2021;2021Q1;202103;376;MSH05-33-Gray;£31,00;£19,13;23;£713,00;£439,99; £273,01 ;38%
2549;07/03/2021;2021Q1;202103;254;WB05-XL-Purple;£28,00;£14,09;28;£784,00;£394,52; £389,48 ;50%
2550;07/03/2021;2021Q1;202103;751;WB04-S-Purple;£11,00;£6,48;3;£33,00;£19,44; £13,56 ;41%
2551;07/03/2021;2021Q1;202103;724;MSH08-34-Green;£30,00;£18,15;18;£540,00;£326,70; £213,30 ;40%
2552;07/03/2021;2021Q1;202103;368;MT11-XL-Blue;£22,00;£7,11;25;£550,00;£177,75; £372,25 ;68%
2553;07/03/2021;2021Q1;202103;652;MS08-XS-Black;£23,00;£9,29;42;£966,00;£390,18; £575,82 ;60%
2554;07/03/2021;2021Q1;202103;769;MSH05-33-Black;£35,00;£17,44;14;£490,00;£244,16; £245,84 ;50%
2555;07/03/2021;2021Q1;202103;623;MT08-S-Green;£20,00;£6,67;48;£960,00;£320,16; £639,84 ;67%
2556;07/03/2021;2021Q1;202103;77;MH06-L-Blue;£32,00;£16,00;11;£352,00;£176,00; £176,00 ;50%
2557;08/03/2021;2021Q1;202103;481;MP01-36-Purple;£52,00;£24,01;49;£2548,00;£1176,49; £1371,51 ;54%
2558;08/03/2021;2021Q1;202103;17;WB05-M-Black;£30,00;£12,55;19;£570,00;£238,45; £331,55 ;58%
2559;09/03/2021;2021Q1;202103;121;MH04-M-Green;£41,00;£20,03;36;£1476,00;£721,08; £754,92 ;51%
2560;10/03/2021;2021Q1;202103;54;MS03-XS-Gray;£24,00;£9,12;29;£696,00;£264,48; £431,52 ;62%
2561;10/03/2021;2021Q1;202103;415;WB04-XS-Blue;£30,00;£11,37;21;£630,00;£238,77; £391,23 ;62%
2562;10/03/2021;2021Q1;202103;261;MP05-32-Black;£44,00;£18,10;13;£572,00;£235,30; £336,70 ;59%
2563;10/03/2021;2021Q1;202103;519;WB05-XS-Black;£15,00;£8,00;12;£180,00;£96,00; £84,00 ;47%
2564;10/03/2021;2021Q1;202103;786;MT06-XS-Black;£24,00;£9,80;21;£504,00;£205,80; £298,20 ;59%
2565;10/03/2021;2021Q1;202103;479;MJ07-L-Black;£47,00;£23,53;4;£188,00;£94,12; £93,88 ;50%
2566;10/03/2021;2021Q1;202103;667;WB05-XS-Orange;£17,00;£10,11;36;£612,00;£363,96; £248,04 ;41%
2567;11/03/2021;2021Q1;202103;198;WB05-XS-Purple;£18,00;£13,10;8;£144,00;£104,80; £39,20 ;27%
2568;11/03/2021;2021Q1;202103;515;MT04-S-Blue;£23,00;£8,46;9;£207,00;£76,14; £130,86 ;63%
2569;11/03/2021;2021Q1;202103;671;MP09-36-Blue;£50,00;£22,91;31;£1550,00;£710,21; £839,79 ;54%
2570;11/03/2021;2021Q1;202103;624;MT10-M-Yellow;£24,00;£9,32;42;£1008,00;£391,44; £616,56 ;61%
2571;11/03/2021;2021Q1;202103;739;MP10-36-Green;£45,00;£21,80;16;£720,00;£348,80; £371,20 ;52%
2572;11/03/2021;2021Q1;202103;379;MT02-XS-Gray;£23,00;£8,97;34;£782,00;£304,98; £477,02 ;61%
2573;11/03/2021;2021Q1;202103;445;MH01-S-Black;£43,00;£17,46;47;£2021,00;£820,62; £1200,38 ;59%
2574;11/03/2021;2021Q1;202103;603;MJ11-M-Green;£52,00;£28,10;23;£1196,00;£646,30; £549,70 ;46%
2575;11/03/2021;2021Q1;202103;450;MP12-34-Red;£47,00;£19,13;28;£1316,00;£535,64; £780,36 ;59%
2576;12/03/2021;2021Q1;202103;97;WH01-S-Pink;£25,00;£11,87;41;£1025,00;£486,67; £538,33 ;53%
2577;12/03/2021;2021Q1;202103;315;MSH09-32-Green;£44,00;£29,48;24;£1056,00;£707,52; £348,48 ;33%
2578;12/03/2021;2021Q1;202103;265;MJ11-S-Black;£50,00;£29,55;20;£1000,00;£591,00; £409,00 ;41%
2579;12/03/2021;2021Q1;202103;318;WB04-L-Blue;£21,00;£11,45;16;£336,00;£183,20; £152,80 ;45%
2580;13/03/2021;2021Q1;202103;200;MP08-36-Red;£52,00;£21,24;36;£1872,00;£764,64; £1107,36 ;59%
2581;13/03/2021;2021Q1;202103;443;MH07-XS-Black;£44,00;£14,58;10;£440,00;£145,80; £294,20 ;67%
2582;13/03/2021;2021Q1;202103;306;MH05-XS-Red;£20,00;£12,74;10;£200,00;£127,40; £72,60 ;36%
2583;13/03/2021;2021Q1;202103;571;MSH04-32-Gray;£39,00;£22,07;11;£429,00;£242,77; £186,23 ;43%
2584;13/03/2021;2021Q1;202103;564;WH01-L-Green;£45,00;£20,23;26;£1170,00;£525,98; £644,02 ;55%
2585;14/03/2021;2021Q1;202103;8;MJ08-XS-Green;£62,00;£25,92;16;£992,00;£414,72; £577,28 ;58%
2586;14/03/2021;2021Q1;202103;424;MH08-L-Purple;£37,00;£23,31;46;£1702,00;£1072,26; £629,74 ;37%
2587;14/03/2021;2021Q1;202103;285;MH02-L-Red;£40,00;£15,56;12;£480,00;£186,72; £293,28 ;61%
2588;15/03/2021;2021Q1;202103;74;MH07-XL-Green;£41,00;£12,99;32;£1312,00;£415,68; £896,32 ;68%
2589;15/03/2021;2021Q1;202103;672;MJ07-L-Black;£59,00;£23,53;7;£413,00;£164,71; £248,29 ;60%
2590;15/03/2021;2021Q1;202103;26;MS03-M-Orange;£6,00;£3,84;29;£174,00;£111,36; £62,64 ;36%
2591;16/03/2021;2021Q1;202103;370;WH01-L-Orange;£36,00;£13,41;19;£684,00;£254,79; £429,21 ;63%
2592;17/03/2021;2021Q1;202103;687;MS09-XS-Blue;£16,00;£7,03;22;£352,00;£154,66; £197,34 ;56%
2593;17/03/2021;2021Q1;202103;368;WH01-L-Purple;£32,00;£12,33;46;£1472,00;£567,18; £904,82 ;61%
2594;17/03/2021;2021Q1;202103;691;MP03-32-Blue;£51,00;£26,01;46;£2346,00;£1196,46; £1149,54 ;49%
2595;18/03/2021;2021Q1;202103;143;MH04-XL-White;£43,00;£19,35;35;£1505,00;£677,25; £827,75 ;55%
2596;18/03/2021;2021Q1;202103;754;WH01-M-Green;£30,00;£18,55;48;£1440,00;£890,40; £549,60 ;38%
2597;19/03/2021;2021Q1;202103;470;MH03-L-Green;£29,00;£7,83;42;£1218,00;£328,86; £889,14 ;73%
2598;19/03/2021;2021Q1;202103;337;MT03-S-Blue;£22,00;£9,02;15;£330,00;£135,30; £194,70 ;59%
2599;19/03/2021;2021Q1;202103;264;WH01-M-Orange;£35,00;£17,85;41;£1435,00;£731,85; £703,15 ;49%
2600;19/03/2021;2021Q1;202103;201;MH13-S-Green;£28,00;£13,67;18;£504,00;£246,06; £257,94 ;51%
2601;19/03/2021;2021Q1;202103;691;MS08-M-Blue;£25,00;£7,34;12;£300,00;£88,08; £211,92 ;71%
2602;19/03/2021;2021Q1;202103;432;MP11-33-Brown;£51,00;£24,48;49;£2499,00;£1199,52; £1299,48 ;52%
2603;19/03/2021;2021Q1;202103;448;WH01-M-Purple;£40,00;£10,40;16;£640,00;£166,40; £473,60 ;74%
2604;19/03/2021;2021Q1;202103;113;MH09-XL-Green;£35,00;£18,82;28;£980,00;£526,96; £453,04 ;46%
2605;20/03/2021;2021Q1;202103;44;MS07-XL-White;£22,00;£9,99;43;£946,00;£429,57; £516,43 ;55%
2606;20/03/2021;2021Q1;202103;336;MS05-L-Black;£24,00;£7,91;36;£864,00;£284,76; £579,24 ;67%
2607;20/03/2021;2021Q1;202103;450;MSH01-33-Blue;£35,00;£15,09;4;£140,00;£60,36; £79,64 ;57%
2608;21/03/2021;2021Q1;202103;242;MP04-36-Green;£49,00;£26,05;27;£1323,00;£703,35; £619,65 ;47%
2609;22/03/2021;2021Q1;202103;98;MH01-XS-Black;£37,00;£22,94;14;£518,00;£321,16; £196,84 ;38%
2610;22/03/2021;2021Q1;202103;494;MS08-M-Black;£21,00;£6,71;38;£798,00;£254,98; £543,02 ;68%
2611;22/03/2021;2021Q1;202103;89;MSH10-33-Green;£34,00;£16,09;32;£1088,00;£514,88; £573,12 ;53%
2612;22/03/2021;2021Q1;202103;507;MS03-L-Gray;£23,00;£6,26;15;£345,00;£93,90; £251,10 ;73%
2613;22/03/2021;2021Q1;202103;11;MP05-32-Green;£54,00;£15,89;49;£2646,00;£778,61; £1867,39 ;71%
2614;23/03/2021;2021Q1;202103;69;MS10-XS-Red;£6,00;£4,41;5;£30,00;£22,05; £7,95 ;27%
2615;23/03/2021;2021Q1;202103;606;WH01-S-Green;£42,00;£18,22;16;£672,00;£291,52; £380,48 ;57%
2616;23/03/2021;2021Q1;202103;494;MS06-S-Pink;£23,00;£9,21;33;£759,00;£303,93; £455,07 ;60%
2617;23/03/2021;2021Q1;202103;604;MP05-36-Black;£49,00;£28,18;31;£1519,00;£873,58; £645,42 ;42%
2618;23/03/2021;2021Q1;202103;505;MH06-M-Black;£42,00;£11,90;22;£924,00;£261,80; £662,20 ;72%
